,TransactionDate,ClientID,DollarAmount
59,2020-01-01,1209,-202.9584400179449
60,2020-01-01,1216,705.9595760848204
61,2020-01-01,3208,-950.089501976038
62,2020-01-01,2833,931.7395203829566
63,2020-01-02,2818,835.3520375666616
64,2020-01-02,1750,709.6447513049199
65,2020-01-02,4846,864.0773026050085
66,2020-01-02,598,-1111.4340532187255
67,2020-01-02,4173,-226.25884287132612
68,2020-01-02,2912,137.23702054785625
69,2020-01-02,1920,-784.1838056613905
70,2020-01-02,3174,-798.1755926125761
71,2020-01-02,76,480.2208107556132
72,2020-01-02,1544,649.2162174250778
73,2020-01-02,279,-2578.197063991469
74,2020-01-02,1495,-1082.4255936960108
75,2020-01-02,1645,-676.6434354700863
76,2020-01-02,550,1041.6311402410188
77,2020-01-02,4591,783.7493399235162
78,2020-01-02,496,384.0340973282431
79,2020-01-02,2989,-868.7311078843868
80,2020-01-02,269,1026.3586010483104
81,2020-01-02,467,57.488107580461005
82,2020-01-02,1820,326.3926146552227
83,2020-01-02,3175,-1657.2844816856034
84,2020-01-02,3764,222.63643617210653
85,2020-01-02,3360,452.6676126469691
86,2020-01-02,2575,-1070.455422414161
87,2020-01-02,1291,580.8205336531171
88,2020-01-02,4191,1165.8997817772265
89,2020-01-02,2312,176.54032837012835
90,2020-01-02,1842,1019.5001708129832
91,2020-01-02,1129,943.0415663665173
92,2020-01-02,872,-1841.283672365391
93,2020-01-02,3309,1215.864166778969
94,2020-01-02,1281,-466.11356570323005
95,2020-01-02,4726,-1585.8264745139493
96,2020-01-02,2004,-391.21738328752275
97,2020-01-02,4258,236.8257122692211
98,2020-01-02,86,-818.5017312055945
99,2020-01-02,4584,477.2432579987646
100,2020-01-02,1467,380.66224644347824
101,2020-01-02,1951,1073.5601068564004
102,2020-01-02,84,683.7060654039337
103,2020-01-02,3653,-1191.3467230921358
104,2020-01-02,439,-116.08955701722547
105,2020-01-02,536,-149.03281149241764
106,2020-01-02,3418,3084.6791573030114
107,2020-01-02,500,-268.107903261274
108,2020-01-02,2536,1071.5258424173173
109,2020-01-02,575,1010.0689633575884
110,2020-01-02,4576,-333.7430437669279
111,2020-01-02,1215,-439.91585137342497
112,2020-01-02,298,-106.25425436614393
113,2020-01-02,2587,-931.8910480645357
114,2020-01-02,4230,-290.90783817762787
115,2020-01-03,2301,-980.403784026867
116,2020-01-03,80,1000.1821303962929
117,2020-01-03,395,-1101.499032996874
118,2020-01-03,1732,6.177347934555343
119,2020-01-03,2592,-263.72621176740216
120,2020-01-03,2645,1641.078580863604
121,2020-01-03,1381,1535.1557555068957
122,2020-01-03,2430,-323.538846613847
123,2020-01-03,199,-1024.4089975723755
124,2020-01-03,4632,1399.7408665713383
125,2020-01-03,212,1171.1445749743023
126,2020-01-03,1859,852.9554295639525
127,2020-01-03,3406,2789.7381287697312
128,2020-01-03,3190,754.8368965886443
129,2020-01-03,4658,743.0570065883765
130,2020-01-03,3231,-1303.6454532708067
131,2020-01-03,3172,172.8175077836471
132,2020-01-03,4106,-294.468673205524
133,2020-01-03,2333,-22.21100109441305
134,2020-01-03,4028,632.4442552144922
135,2020-01-03,2484,-814.405150139248
136,2020-01-03,1656,620.0512046600212
137,2020-01-03,2246,593.5302122873434
138,2020-01-03,1438,-607.4878799306842
139,2020-01-03,1388,-262.2102763694661
140,2020-01-03,1865,-119.0477205925391
141,2020-01-03,3494,833.8849809582657
142,2020-01-03,1447,358.2894778391277
143,2020-01-03,1458,289.04382436934776
144,2020-01-03,3676,1314.8690286302788
145,2020-01-03,4920,926.8889025489402
146,2020-01-03,1643,1495.2791250473956
147,2020-01-03,1644,713.0000679277007
148,2020-01-03,3426,-1184.8778465737257
149,2020-01-03,2504,-1368.102555078021
150,2020-01-03,3050,1086.3302491810327
151,2020-01-03,3348,-620.112864475307
152,2020-01-03,3149,-799.4444727673069
153,2020-01-03,3022,571.0068958601294
154,2020-01-03,144,1853.976611340478
155,2020-01-03,1620,-746.189321132541
156,2020-01-03,1522,-494.5499724263916
157,2020-01-03,405,263.2157641408471
158,2020-01-03,3514,931.5666970028414
159,2020-01-03,1767,1474.88367849864
160,2020-01-03,2697,387.6502926543673
161,2020-01-03,1018,-229.81937460187117
162,2020-01-03,1661,558.6395072399371
163,2020-01-03,3395,55.65805758978631
164,2020-01-03,126,-414.5785364083159
165,2020-01-03,35,-651.2496650920716
166,2020-01-03,2578,-2179.5667122257855
167,2020-01-03,2460,-2696.324669986259
168,2020-01-03,22,-1600.065732763008
169,2020-01-03,1563,-575.2414260580392
170,2020-01-03,3705,991.2020081481526
171,2020-01-03,4113,250.92298044645233
172,2020-01-03,103,-279.0117570018784
173,2020-01-03,1955,1415.1728212084995
174,2020-01-03,4550,125.27200094142512
175,2020-01-03,179,126.63896400839803
176,2020-01-03,3677,-125.71249815706852
177,2020-01-04,2413,-1315.4340302647704
178,2020-01-04,791,-3864.311676349758
179,2020-01-04,1519,-197.6893178661394
180,2020-01-04,3379,470.9482398975999
181,2020-01-04,1035,-1390.7736479520531
182,2020-01-04,2959,-981.5003886842237
183,2020-01-04,3397,1805.0178042499103
184,2020-01-04,3318,477.521328888615
185,2020-01-04,1104,349.15416847153847
186,2020-01-04,2391,-716.2389302525895
187,2020-01-04,1651,-216.04807415938888
188,2020-01-04,2968,-599.814717965237
189,2020-01-04,302,-81.75802023860612
190,2020-01-04,2220,793.9394884233885
191,2020-01-04,3314,177.3091002390114
192,2020-01-04,588,-641.4589777390989
193,2020-01-04,2327,-1621.46702685665
194,2020-01-04,1223,-263.6854182308271
195,2020-01-04,693,-533.6863890234508
196,2020-01-04,3344,179.20949841636468
197,2020-01-04,4459,-82.55470290033651
198,2020-01-04,3428,-651.8762035082057
199,2020-01-04,1959,1015.7933659598735
200,2020-01-04,2369,956.6290562095953
201,2020-01-04,2200,-313.3787053009782
202,2020-01-04,1198,1382.2460789231684
203,2020-01-04,2908,150.9895709853942
204,2020-01-04,1855,876.0394526087103
205,2020-01-04,61,-1005.269850771464
206,2020-01-04,4175,-940.1813579803329
207,2020-01-04,624,-402.2012262692982
208,2020-01-04,985,276.73713955757336
209,2020-01-04,726,2218.7732488813326
210,2020-01-04,3606,80.32557918140431
211,2020-01-04,3348,-155.79458142195548
212,2020-01-04,4715,-1027.4329180768711
213,2020-01-04,627,557.9163850017295
214,2020-01-04,4431,1025.599816411267
215,2020-01-04,4114,-4.9676313643838625
216,2020-01-04,2377,986.6840769311705
217,2020-01-04,1008,958.3931359010162
218,2020-01-04,3307,-1176.7715561159393
219,2020-01-04,1106,-1212.5869948912016
220,2020-01-04,4653,-459.3610964096375
221,2020-01-04,2888,622.2804150131584
222,2020-01-04,334,1254.5222986670972
223,2020-01-04,2458,1897.1235159357639
224,2020-01-04,3195,1099.792544571304
225,2020-01-04,818,863.8562395227561
226,2020-01-04,3668,-155.2019893636423
227,2020-01-04,2163,966.5388274618894
228,2020-01-04,1058,498.4921280706788
229,2020-01-04,513,-1086.5967454255363
230,2020-01-04,4240,-441.268796019026
231,2020-01-05,1274,175.74942527593316
232,2020-01-05,3389,1683.7909649216194
233,2020-01-05,1032,-651.2567240800853
234,2020-01-05,1418,1874.8468318148364
235,2020-01-05,2504,448.45165880490094
236,2020-01-05,2234,444.41408443149817
237,2020-01-05,490,743.648561194887
238,2020-01-05,688,-629.3928223513292
239,2020-01-05,2775,-1.252867114728943
240,2020-01-05,3558,-1034.510102210542
241,2020-01-05,4257,423.5528939456429
242,2020-01-05,2622,-1520.432388544605
243,2020-01-05,3856,-840.7621109453183
244,2020-01-05,4243,907.6645699924925
245,2020-01-05,3138,830.1152741739634
246,2020-01-05,363,-310.3884231049417
247,2020-01-05,304,44.58761453970902
248,2020-01-05,467,584.6659482279667
249,2020-01-05,4991,1434.1626343268363
250,2020-01-05,3738,999.5544787949702
251,2020-01-05,3680,466.74009320612953
252,2020-01-05,3090,723.9954831746028
253,2020-01-05,3685,-716.1079416840647
254,2020-01-05,3804,599.6780245789671
255,2020-01-05,2574,1505.32596398532
256,2020-01-05,2190,81.24795697662519
257,2020-01-05,1777,2349.310571331386
258,2020-01-05,611,1051.3072387996947
259,2020-01-05,973,336.9722953620303
260,2020-01-05,2199,2440.9951712253055
261,2020-01-05,1967,-13.110181994587677
262,2020-01-05,2728,785.8776248416762
263,2020-01-05,150,628.0888485972154
264,2020-01-05,746,-1275.6667318939933
265,2020-01-05,2851,-62.41807701025209
266,2020-01-05,408,822.3777341156498
267,2020-01-05,299,317.88247557231307
268,2020-01-05,1936,-46.54856486899186
269,2020-01-05,2964,-1005.0991100758113
270,2020-01-05,1910,-1162.3408774351608
271,2020-01-05,154,853.8650322981191
272,2020-01-05,852,618.1389194005691
273,2020-01-05,342,316.5552771521433
274,2020-01-05,427,754.9436351251801
275,2020-01-05,4142,472.44213746227564
276,2020-01-05,181,-1676.5504408536917
277,2020-01-05,4202,199.80502000092568
278,2020-01-05,954,539.2848519577512
279,2020-01-05,1385,959.7176483734345
280,2020-01-05,336,1304.6276092607923
281,2020-01-05,1517,339.64520232627297
282,2020-01-05,4372,-763.7276573752748
283,2020-01-05,2394,332.0058832245903
284,2020-01-05,1018,1702.4213276625874
285,2020-01-05,2959,2032.7381887158444
286,2020-01-05,3142,-135.56306106126704
287,2020-01-05,3074,879.8359476042526
288,2020-01-05,2867,301.73449439081367
289,2020-01-05,692,124.68026949897192
290,2020-01-05,1649,-910.7846772639122
291,2020-01-05,3316,-220.61261445973486
292,2020-01-05,2249,1464.3593405499748
293,2020-01-05,823,1133.5005557436582
294,2020-01-05,2249,-809.4522879798332
295,2020-01-05,4499,1538.1241081168253
296,2020-01-05,3379,1079.545198091168
297,2020-01-05,2617,-1016.9778182171406
298,2020-01-05,3630,-504.37935211711397
299,2020-01-06,313,407.0029552472717
300,2020-01-06,2422,-585.6043197530266
301,2020-01-06,1565,767.049555937406
302,2020-01-06,3308,877.6145932968142
303,2020-01-06,1147,1260.2702597329649
304,2020-01-06,4932,-1632.180700979993
305,2020-01-06,790,-394.85224140013446
306,2020-01-06,4589,1760.3027172758989
307,2020-01-06,1050,393.95081590318955
308,2020-01-06,3120,-244.88830717741206
309,2020-01-06,3797,386.6074957032276
310,2020-01-06,3745,2061.011890473464
311,2020-01-06,4090,-1326.982328556431
312,2020-01-06,787,-153.09009046996016
313,2020-01-06,2588,-985.6303522807118
314,2020-01-06,1899,-801.6566981593725
315,2020-01-06,755,336.17302473199743
316,2020-01-06,564,-1614.4613384613544
317,2020-01-06,699,-285.2001089987569
318,2020-01-06,1352,-725.0215928007972
319,2020-01-06,4453,-769.6121119877315
320,2020-01-06,2666,-701.5015430995549
321,2020-01-06,3962,-48.11830671919614
322,2020-01-06,4193,-7.286793569599055
323,2020-01-06,4413,-126.58646774544093
324,2020-01-06,3651,-1049.859636314483
325,2020-01-06,3516,1726.9401003459122
326,2020-01-06,4396,313.14528933663064
327,2020-01-06,3250,615.9598939864107
328,2020-01-06,1524,-197.76467080685183
329,2020-01-06,3970,132.04396673006812
330,2020-01-06,2765,-67.11398348781356
331,2020-01-06,3198,-1144.0118067249603
332,2020-01-06,3519,-983.1506247595871
333,2020-01-06,4140,52.68603528339054
334,2020-01-06,4832,345.74204684666256
335,2020-01-06,4478,1539.95020318727
336,2020-01-06,1372,-825.1043472009579
337,2020-01-06,3351,220.0114696925836
338,2020-01-06,4382,-700.452240367972
339,2020-01-06,1220,921.2405168600783
340,2020-01-06,3280,-78.37457999632414
341,2020-01-06,192,667.8011358576692
342,2020-01-06,3338,391.1488799479843
343,2020-01-06,1181,856.0087037590022
344,2020-01-06,3193,262.9034270206758
345,2020-01-06,4968,-1551.3892633185435
346,2020-01-06,2927,498.99739883270666
347,2020-01-06,1042,1157.298384680745
348,2020-01-06,906,-10.830378494016685
349,2020-01-06,3551,-564.6955658598
350,2020-01-06,96,238.2759876096943
351,2020-01-06,735,289.04258821303534
352,2020-01-06,4494,-743.6461186036252
353,2020-01-06,3181,-282.7690875709723
354,2020-01-06,2968,1333.1435825458716
355,2020-01-06,3869,212.08073394499837
356,2020-01-06,3821,1300.146611716338
357,2020-01-06,1266,1071.9277898457854
358,2020-01-06,650,-558.570669600791
359,2020-01-06,2583,9.11149616376322
360,2020-01-07,1864,983.664366098457
361,2020-01-07,1975,-1005.5113131489
362,2020-01-07,4506,-146.03476882226468
363,2020-01-07,2026,-639.3588691319383
364,2020-01-07,816,-13.15212016746213
365,2020-01-07,1548,-775.5504789991093
366,2020-01-07,3028,-565.1306395795804
367,2020-01-07,965,491.8561106237188
368,2020-01-07,3883,138.5936634105198
369,2020-01-07,539,-110.60683706498125
370,2020-01-07,471,1712.4393015041276
371,2020-01-07,966,1282.499976756466
372,2020-01-07,3217,598.1062262891744
373,2020-01-07,3066,-253.41819949285093
374,2020-01-07,2825,1335.8271911347965
375,2020-01-07,3507,-675.4693685263721
376,2020-01-07,1630,25.210354365248705
377,2020-01-07,3691,998.388187971996
378,2020-01-07,3291,-1339.5465481710876
379,2020-01-07,1659,-1461.358319606556
380,2020-01-07,1399,1031.3123186691607
381,2020-01-07,2912,737.3686457513691
382,2020-01-07,4146,443.6846494395662
383,2020-01-07,3964,392.85835718038686
384,2020-01-07,416,1596.8171783197627
385,2020-01-07,3688,1390.9688733602695
386,2020-01-07,4722,1922.1302788534563
387,2020-01-07,483,-1076.636716491053
388,2020-01-07,1301,1524.1373446127689
389,2020-01-07,4183,-115.90104676529944
390,2020-01-07,4639,-986.4642243544968
391,2020-01-07,573,-1289.71459612017
392,2020-01-07,1090,-234.33632181716433
393,2020-01-07,3344,932.9447678231227
394,2020-01-07,4639,-1918.071118457362
395,2020-01-07,4674,482.1252671120868
396,2020-01-07,514,152.44147385134903
397,2020-01-07,1837,398.0467373277867
398,2020-01-07,466,611.0618806225232
399,2020-01-07,4691,-966.270968196767
400,2020-01-07,4860,136.19411912522247
401,2020-01-07,3903,1878.4373381389778
402,2020-01-07,607,1248.843312653799
403,2020-01-07,1682,-62.05089477517859
404,2020-01-07,481,-1678.0642248640547
405,2020-01-07,1946,2088.83093995695
406,2020-01-07,471,-657.9399200267081
407,2020-01-07,2117,-1360.114585790981
408,2020-01-07,3638,-135.15818848771303
409,2020-01-07,1141,-924.5784338071626
410,2020-01-07,2528,-473.9890479317472
411,2020-01-07,2401,1319.1595484936622
412,2020-01-07,3871,-830.5922477417681
413,2020-01-07,3366,127.55601051635759
414,2020-01-07,1812,677.7600332102043
415,2020-01-07,3620,75.11984786724983
416,2020-01-07,1564,-341.10287057674446
417,2020-01-07,261,-600.6780677678267
418,2020-01-07,2408,-2166.1764715809495
419,2020-01-07,1861,260.2813545660614
420,2020-01-07,2600,-1628.8527842720225
421,2020-01-07,1700,-340.5853273288741
422,2020-01-07,3320,-1445.9240965729382
423,2020-01-07,238,-659.8784867378636
424,2020-01-07,3915,1218.2914752195966
425,2020-01-07,2888,1133.865400720056
426,2020-01-08,2170,-1577.0991597814195
427,2020-01-08,4373,-286.62257958606835
428,2020-01-08,1308,-34.003528897104786
429,2020-01-08,3227,1595.5483218395482
430,2020-01-08,3172,840.8039320113461
431,2020-01-08,679,1194.4914587787157
432,2020-01-08,748,-401.18120095338156
433,2020-01-08,3269,532.4260567304523
434,2020-01-08,4403,350.83592961622867
435,2020-01-08,4909,22.53113383780739
436,2020-01-08,982,1717.1219810313585
437,2020-01-08,3095,-118.82463840350633
438,2020-01-08,4357,-280.42633576680294
439,2020-01-08,2065,147.7276657165918
440,2020-01-08,1305,-689.3264918521762
441,2020-01-08,697,-67.79719288401594
442,2020-01-08,3787,-278.3342559081441
443,2020-01-08,2060,-715.0152811023561
444,2020-01-08,2438,-1384.9540012128657
445,2020-01-08,573,-658.1388137072865
446,2020-01-08,2486,231.61389788737785
447,2020-01-08,2901,-159.83455386268759
448,2020-01-08,4803,597.9969741083596
449,2020-01-08,3220,251.54737503168673
450,2020-01-08,4770,-584.5498038849773
451,2020-01-08,3936,-1308.3215264833302
452,2020-01-08,180,-250.9429666568305
453,2020-01-08,2893,-384.77528597520546
454,2020-01-08,3127,571.7914452740443
455,2020-01-08,4956,760.0625358476011
456,2020-01-08,1275,-278.4082046578081
457,2020-01-08,58,1085.3584123366506
458,2020-01-08,2300,1094.4044818464681
459,2020-01-08,249,660.3211467591394
460,2020-01-08,2114,-1270.5527599850457
461,2020-01-08,3509,489.1764241379558
462,2020-01-08,922,-1279.1426054422539
463,2020-01-08,589,626.4001682633013
464,2020-01-08,4338,400.9381627527584
465,2020-01-08,4416,834.9356049801737
466,2020-01-08,81,-223.56511218330712
467,2020-01-08,2007,919.1356586792264
468,2020-01-08,4326,-437.2977067111317
469,2020-01-08,1348,-298.04285352560595
470,2020-01-08,2828,-363.8553812039347
471,2020-01-08,2623,-575.5846061000889
472,2020-01-08,1902,1556.4549076990434
473,2020-01-08,4251,590.047657154251
474,2020-01-08,1074,-1159.1349768598677
475,2020-01-08,1441,969.6593072506724
476,2020-01-08,1254,1128.2953685544662
477,2020-01-08,944,140.8373766363559
478,2020-01-08,613,796.0344406131937
479,2020-01-08,752,-66.32337137205752
480,2020-01-08,2399,405.05607220752233
481,2020-01-08,698,-357.55927318902326
482,2020-01-08,2466,-144.048609380248
483,2020-01-08,3335,665.5776246809908
484,2020-01-08,4010,460.62215637032307
485,2020-01-08,1648,-337.1603291796405
486,2020-01-08,231,1524.605984425617
487,2020-01-08,1672,284.0313898513085
488,2020-01-08,1110,-128.3045645992532
489,2020-01-08,2894,1332.8975140346572
490,2020-01-08,4620,720.2058264755838
491,2020-01-08,3646,-1264.3221400142154
492,2020-01-08,4036,1848.227699966709
493,2020-01-09,1376,-1752.0121722474273
494,2020-01-09,2708,371.09202474176374
495,2020-01-09,635,1437.572611396889
496,2020-01-09,871,-699.7481656829848
497,2020-01-09,1954,502.2953393227063
498,2020-01-09,860,-328.0105085528677
499,2020-01-09,3132,115.18476780407799
500,2020-01-09,2392,893.6802384833486
501,2020-01-09,4502,354.974237968363
502,2020-01-09,1704,-833.475779474288
503,2020-01-09,3469,442.40814159740586
504,2020-01-09,1378,1464.984087379859
505,2020-01-09,1064,1840.8370523744334
506,2020-01-09,160,-1282.7641054663097
507,2020-01-09,3984,2021.3894634770886
508,2020-01-09,1240,295.9192923237646
509,2020-01-09,819,-929.9370128976666
510,2020-01-09,2372,2682.681527156632
511,2020-01-09,3260,-888.9052320063298
512,2020-01-09,4240,1388.1629644321868
513,2020-01-09,2515,-2132.2262281749954
514,2020-01-09,883,564.8532755414234
515,2020-01-09,227,605.7348804318092
516,2020-01-09,2836,900.7827031415892
517,2020-01-09,2406,1232.4312692546496
518,2020-01-09,4588,1042.0222845974658
519,2020-01-09,3342,-267.58049168628884
520,2020-01-09,2853,160.44385231834127
521,2020-01-09,1019,-408.41513942303294
522,2020-01-09,2319,1367.382146747334
523,2020-01-09,1248,1063.5280223736124
524,2020-01-09,1289,-401.6592855221672
525,2020-01-09,744,-582.9359551925143
526,2020-01-09,886,454.40024209641695
527,2020-01-09,2617,-774.0957945172356
528,2020-01-09,2606,353.64975385713234
529,2020-01-09,1094,-1069.5374473167167
530,2020-01-09,69,-983.8599403607357
531,2020-01-09,4628,-34.85676162142775
532,2020-01-09,942,-654.3149999952722
533,2020-01-09,3401,1155.1634709970488
534,2020-01-09,4171,95.18216944374157
535,2020-01-09,1085,2007.4473462532571
536,2020-01-09,1484,-1023.2459106614101
537,2020-01-09,3275,-907.2310345064624
538,2020-01-09,4992,1131.522465848363
539,2020-01-09,1755,-11.68298795528338
540,2020-01-09,2947,-2429.4981450820737
541,2020-01-09,1632,354.34853000346584
542,2020-01-09,661,-411.6055101824853
543,2020-01-10,1607,475.222980570717
544,2020-01-10,4703,334.7783715586057
545,2020-01-10,1014,890.6076501659976
546,2020-01-10,4674,428.4617302057497
547,2020-01-10,4899,880.1033265640035
548,2020-01-10,4307,-985.7599902308168
549,2020-01-10,2951,489.36654954619235
550,2020-01-10,4708,-1307.5330813023
551,2020-01-10,2930,1180.0223274573364
552,2020-01-10,1559,1484.373360933159
553,2020-01-10,3598,109.12796974312766
554,2020-01-10,3496,-700.231866328057
555,2020-01-10,10,-416.4056358110263
556,2020-01-10,624,1123.0069157656392
557,2020-01-10,348,72.73067142067785
558,2020-01-10,1807,1458.423738106121
559,2020-01-10,1544,664.8518055762194
560,2020-01-10,4420,449.6786929311706
561,2020-01-10,2646,536.2823906065162
562,2020-01-10,3102,911.696377775864
563,2020-01-10,809,2584.1755502828814
564,2020-01-10,2579,-652.2737493247062
565,2020-01-10,3770,1314.813029653088
566,2020-01-10,2575,2032.7677061195013
567,2020-01-10,2868,-1352.8326919543485
568,2020-01-10,3511,-1537.5410057207655
569,2020-01-10,867,-1286.330577643691
570,2020-01-10,118,-48.52242790298865
571,2020-01-10,2854,-1021.6506421031017
572,2020-01-10,4552,-696.4779169431254
573,2020-01-10,2771,1674.4590387088433
574,2020-01-10,1606,803.0766364963868
575,2020-01-10,4249,801.7223577666166
576,2020-01-10,1474,-699.3792108664729
577,2020-01-10,4361,-1491.147454019918
578,2020-01-10,1675,-419.2671365068087
579,2020-01-10,1692,-515.244997609311
580,2020-01-10,2865,133.7549152185284
581,2020-01-10,4719,642.4112259424677
582,2020-01-10,2216,558.811615118932
583,2020-01-10,337,-2.168649851183801
584,2020-01-10,2813,-895.0400741319452
585,2020-01-10,3206,-544.3081533937435
586,2020-01-10,1523,24.423985843410506
587,2020-01-10,541,-1517.4859676268018
588,2020-01-10,1985,1375.02036411307
589,2020-01-10,1461,-8.561961512515893
590,2020-01-10,1268,518.467796614754
591,2020-01-10,592,2173.5943225782357
592,2020-01-10,1568,791.4574905036815
593,2020-01-10,3528,499.00612524889294
594,2020-01-10,4115,303.48959975759215
595,2020-01-10,1510,-126.25932592227471
596,2020-01-10,3304,335.96407731335114
597,2020-01-10,4937,-1149.3688599565603
598,2020-01-10,2916,9.017276229215
599,2020-01-10,4171,-697.2912338924721
600,2020-01-10,4777,2968.3194524196356
601,2020-01-10,4481,-572.2823297840622
602,2020-01-10,2720,1143.8539151201792
603,2020-01-10,1753,180.5426094318019
604,2020-01-10,1458,840.5652514049187
605,2020-01-10,2082,-312.22501678274665
606,2020-01-11,3975,-1285.6355855949837
607,2020-01-11,4466,-462.4324665866652
608,2020-01-11,1590,575.0974674361026
609,2020-01-11,1375,27.64074855843799
610,2020-01-11,109,-619.6901311720469
611,2020-01-11,2037,1109.264328202516
612,2020-01-11,3438,135.39810026762038
613,2020-01-11,3492,-926.7513169963718
614,2020-01-11,189,-150.2207465206104
615,2020-01-11,3584,-214.02047999068554
616,2020-01-11,849,141.07907521437522
617,2020-01-11,3632,924.2449842212089
618,2020-01-11,704,-523.9008850525638
619,2020-01-11,4779,-34.86649677602904
620,2020-01-11,1878,1861.4460511997834
621,2020-01-11,4722,2203.4870628377776
622,2020-01-11,4724,-816.8580493489027
623,2020-01-11,3428,902.2457227496503
624,2020-01-11,2530,-1117.3919619972503
625,2020-01-11,2074,-1032.2892983553063
626,2020-01-11,4903,-1508.5621280205746
627,2020-01-11,1014,-1208.3169626245622
628,2020-01-11,847,-2333.6413786965472
629,2020-01-11,3732,-315.8262610330671
630,2020-01-11,1263,-602.0446575562722
631,2020-01-11,3232,1143.934688324189
632,2020-01-11,4498,-334.2491569092486
633,2020-01-11,2524,-75.03060913940749
634,2020-01-11,2608,304.2126037502131
635,2020-01-11,4823,495.5765578014171
636,2020-01-11,1214,-904.2507231638363
637,2020-01-11,1966,1192.3483981787285
638,2020-01-11,99,598.5139522810887
639,2020-01-11,834,505.5060992413934
640,2020-01-11,2165,690.7098472717827
641,2020-01-11,2000,1495.1690873576395
642,2020-01-11,1999,111.68709061064268
643,2020-01-11,2672,-1453.2128405283113
644,2020-01-11,2139,826.6455324245005
645,2020-01-11,170,1224.3848787264474
646,2020-01-11,3584,1288.5387705781093
647,2020-01-11,4190,493.06425537531965
648,2020-01-11,2770,-208.0657992614107
649,2020-01-11,2525,725.1504473761361
650,2020-01-11,1794,740.5363891671193
651,2020-01-11,4010,135.58628407947322
652,2020-01-11,770,-1908.3267825999997
653,2020-01-11,72,95.91573295046311
654,2020-01-11,3727,-694.7854756899787
655,2020-01-11,1918,-301.91666195901814
656,2020-01-11,315,-160.73728717642672
657,2020-01-11,1040,-1378.7120219161357
658,2020-01-11,2281,942.1445089896822
659,2020-01-11,2919,677.9269239181413
660,2020-01-11,3976,1988.133484443065
661,2020-01-11,4668,-805.5188794428601
662,2020-01-11,2440,1562.795494025864
663,2020-01-11,436,1617.4682637120263
664,2020-01-12,1127,-689.3070530076292
665,2020-01-12,3827,394.9392279090261
666,2020-01-12,4602,417.5916527081581
667,2020-01-12,4666,-2304.9359284428474
668,2020-01-12,3890,304.6390328509923
669,2020-01-12,4722,-374.2574252722099
670,2020-01-12,1159,266.5926775560579
671,2020-01-12,1507,-78.86524880317245
672,2020-01-12,3541,1528.0569662620053
673,2020-01-12,2247,1311.9936643102
674,2020-01-12,4174,591.4731526618284
675,2020-01-12,967,-512.9515380443402
676,2020-01-12,4083,-2205.118182551479
677,2020-01-12,820,-522.3117717588476
678,2020-01-12,241,-1360.9068467215434
679,2020-01-12,4844,652.261195023599
680,2020-01-12,4307,-977.9380443702487
681,2020-01-12,464,-431.5375424249337
682,2020-01-12,4151,-346.34000612426905
683,2020-01-12,1946,-387.44873963170954
